"Timestamp","Station","AirTemperature","AirTemperature","RelativeHumidity","Precipitation","WindSpeed2m","WindSpeed2m","SoilTemperature5cm","SoilTemperature5cm","SoilTemperature10cm","SoilTemperature10cm","SolarRadiation","ETo","ETo"
"2017-03-29","Scandia",7.6,4.0,93.3,19.05,5.7,12.7,3.4,1.3,8.4,6.9,3.2,0.73,0.96
"2017-03-30","Scandia",7.2,3.4,87.7,0.76,4.4,11.4,2.5,0.5,7.3,5.9,4.5,1.00,1.36
"2017-03-31","Scandia",8.8,4.6,83.8,0,2.2,6.9,4.5,1.1,8.7,6.3,7.2,1.29,1.63
"2017-04-01","Scandia",7.5,5.1,89.5,8.38,2.0,8.1,3.7,1.8,8.4,7.1,4.4,0.89,1.06
"2017-04-02","Scandia",13.4,5.0,87.9,0.25,1.2,4.6,9.3,1.7,12.2,6.9,11.6,1.70,1.96
"2017-04-03","Scandia",18.4,6.3,77.0,0,3.5,10.6,9.5,3.8,13.1,8.9,15.8,3.17,4.36
"2017-04-04","Scandia",12.4,4.7,71.2,0,3.5,8.5,5.5,2.5,9.7,7.9,5.6,1.91,2.77
"2017-04-05","Scandia",15.4,1.3,58.5,0,4.5,10.6,7.4,1.5,11.0,7.1,19.5,3.90,5.68
"2017-04-06","Scandia",16.2,0.1,57.9,0,2.2,7.7,9.4,-0.9,12.4,5.0,25.2,3.69,4.92
"2017-04-07","Scandia",19.1,-0.7,53.4,0,3.4,11.2,8.1,-0.7,11.6,5.3,22.3,4.24,6.04
"2017-04-08","Scandia",23.8,9.3,63.1,0,2.8,7.4,11.5,3.4,14.6,8.5,18.3,4.22,5.82
"2017-04-09","Scandia",25.7,8.9,64.4,0,3.9,10.3,14.2,7.7,16.8,12.5,16.5,5.24,7.74
"2017-04-10","Scandia",13.1,-0.4,58.9,0,4.8,13.1,10.9,3.3,13.7,9.2,23.6,3.43,4.79
"2017-04-11","Scandia",19.8,-3.8,58.3,0,1.6,6.8,13.1,0,14.9,5.9,25.2,3.79,5.00
"2017-04-12","Scandia",18.3,8.1,74.5,7.62,3.1,9.4,9.0,4.3,12.5,9.3,3.6,2.03,2.99
"2017-04-13","Scandia",23.8,10.5,75.1,0.25,1.7,7.6,16.4,6.4,18.2,11.1,18.6,3.58,4.46
"2017-04-14","Scandia",25.4,14.1,74.1,0,4.9,13.1,16.3,10.0,18.2,13.9,15.1,4.28,6.05
"2017-04-15","Scandia",28.0,15.0,63.2,0,3.6,10.4,20.3,10.9,21.1,14.5,21.4,5.53,7.65
"2017-04-16","Scandia",15.8,6.2,67.8,1.02,2.2,7.5,14.1,8.3,17.3,12.4,8.3,2.35,3.26
"2017-04-17","Scandia",22.6,4.6,67.4,0,2.2,7.6,18.2,6.7,18.9,10.6,24.6,4.24,5.45
"2017-04-18","Scandia",25.6,13.5,72.5,0.51,2.9,9.7,19.5,10.3,20.1,14.0,16.8,4.13,5.54
"2017-04-19","Scandia",30.1,10.4,70.4,0,4.3,14.0,21.8,13.8,21.8,16.1,22.1,6.18,8.81
"2017-04-20","Scandia",22.3,9.6,53.9,0,3.3,9.0,20.6,11.4,20.4,13.9,27.3,5.53,7.60
"2017-04-21","Scandia",12.1,7.0,66.1,1.02,3.4,9.6,13.7,9.2,15.9,12.1,11.6,2.59,3.59
"2017-04-22","Scandia",18.9,4.2,50.9,0,2.2,8.0,17.4,7.0,17.8,10.3,25.6,4.44,5.93
"2017-04-23","Scandia",21.3,-0.6,47.1,0,2.9,9.5,16.9,5.7,17.4,9.5,26.8,5.14,7.22
"2017-04-24","Scandia",26.3,9.7,42.6,0,4.7,14.8,18.7,8.8,19.1,11.9,24.7,6.86,10.03
"2017-04-25","Scandia",14.2,4.2,70.2,0,4.2,9.4,12.7,8.0,15.4,11.4,8.3,2.42,3.50
"2017-04-26","Scandia",10.9,-0.6,62.9,0,4.0,10.5,12.2,6.0,14.2,9.7,17.8,2.84,3.94
"2017-04-27","Scandia",14.7,-4.4,72.3,5.59,1.5,6.8,13.0,3.0,14.5,7.4,17.0,2.61,3.35
"2017-04-28","Scandia",8.5,3.9,92.1,12.70,3.8,9.5,7.2,4.3,11.0,8.5,5.0,0.96,1.21
"2017-04-29","Scandia",5.5,3.3,89.9,8.13,5.6,12.1,4.3,2.6,8.6,7.1,3.2,0.84,1.14
"2017-04-30","Scandia",5.0,1.5,92.3,13.72,6.3,16.2,3.9,1.4,7.6,5.8,7.5,0.90,1.14
"2017-05-01","Scandia",19.4,0.6,64.6,1.78,5.4,13.1,10.6,0.5,12.8,5.1,27.9,5.43,7.82
"2017-05-02","Scandia",13.7,5.4,70.2,0,2.0,5.5,8.4,3.0,11.8,7.9,8.9,2.02,2.64
"2017-05-03","Scandia",19.1,5.8,80.5,1.52,1.7,10.4,12.8,4.3,14.7,8.9,18.3,3.37,4.28
"2017-05-04","Scandia",20.7,5.2,60.1,0,2.5,8.0,13.9,3.8,16.0,8.8,27.3,4.85,6.38
"2017-05-05","Scandia",25.0,4.1,50.9,0,1.2,5.7,18.0,4.1,19.0,9.0,28.9,4.86,6.01
"2017-05-06","Scandia",29.0,8.7,47.4,0,1.3,4.8,21.2,7.6,21.4,11.6,29.1,5.58,7.02
"2017-05-07","Scandia",29.9,10.9,50.0,0,3.6,10.1,18.8,10.6,19.4,13.4,25.9,7.04,9.95
"2017-05-08","Scandia",31.1,15.6,51.5,0,3.8,10.2,22.3,13.1,22.1,15.1,28.3,7.81,10.96
"2017-05-09","Scandia",28.4,14.5,63.1,2.79,2.0,8.1,24.2,14.3,23.5,15.9,24.7,5.32,6.67
"2017-05-10","Scandia",24.0,13.3,78.9,4.57,2.7,8.4,21.6,14.7,22.0,17.0,21.3,4.14,5.12
"2017-05-11","Scandia",19.8,9.6,71.6,6.86,3.1,13.6,19.4,12.3,19.3,14.4,17.7,3.76,4.99
"2017-05-12","Scandia",23.3,5.4,50.5,0,2.1,9.6,19.8,9.8,19.4,11.8,29.5,5.32,6.89
"2017-05-13","Scandia",25.0,5.7,54.7,0,3.1,10.5,19.4,10.0,19.1,11.9,30.4,6.07,8.18
"2017-05-14","Scandia",30.8,14.9,51.8,0,3.4,11.1,24.1,12.9,23.3,14.5,29.7,7.43,10.09
"2017-05-15","Scandia",31.4,18.0,61.1,0,3.6,9.7,23.7,16.0,23.6,17.6,24.3,6.74,9.17
"2017-05-16","Scandia",30.9,15.1,66.7,15.75,4.3,12.2,24.7,16.2,24.5,18.7,22.4,6.40,8.88
"2017-05-17","Scandia",20.9,12.5,80.6,14.73,3.1,11.9,18.8,13.7,19.7,16.3,12.6,3.13,4.16
"2017-05-18","Scandia",18.0,10.1,82.2,26.67,3.8,10.8,16.2,11.9,17.1,14.0,12.0,2.51,3.26
"2017-05-19","Scandia",12.5,9.4,93.5,25.15,4.1,15.1,13.4,11.0,14.5,12.5,4.3,1.02,1.27
"2017-05-20","Scandia",9.9,4.7,82.0,1.27,4.6,9.2,12.2,7.8,13.0,9.8,11.4,1.92,2.55
"2017-05-21","Scandia",22.4,2.5,61.9,0,1.9,8.6,20.0,6.2,19.4,7.8,31.0,5.13,6.49
"2017-05-22","Scandia",20.8,11.4,83.1,12.95,2.3,9.5,19.5,12.3,19.1,13.7,14.5,3.37,4.39
"2017-05-23","Scandia",16.6,8.4,71.0,1.52,3.6,10.8,16.0,10.2,16.4,12.2,19.8,3.62,4.76
"2017-05-24","Scandia",19.6,5.4,65.4,0,1.9,6.2,22.4,8.4,21.4,10.2,30.4,4.66,5.64
"2017-05-25","Scandia",25.4,9.7,60.8,1.78,3.0,9.0,19.7,10.4,19.8,12.3,28.7,5.71,7.39
"2017-05-26","Scandia",27.5,13.4,60.9,0,2.0,7.4,23.5,13.3,23.3,15.3,30.2,6.06,7.53
"2017-05-27","Scandia",24.0,13.5,72.3,11.94,2.4,16.7,22.1,13.7,22.0,15.7,20.5,4.27,5.32
"2017-05-28","Scandia",27.6,10.7,58.7,0.25,2.3,9.6,22.3,12.1,22.0,14.5,27.0,6.04,7.98
"2017-05-29","Scandia",26.4,11.4,48.9,0,2.2,7.8,22.9,11.9,22.6,14.2,30.3,6.29,8.21
"2017-05-30","Scandia",27.5,9.1,51.3,0,1.0,5.8,24.6,11.4,24.1,13.8,31.2,5.49,6.47
"2017-05-31","Scandia",25.2,11.2,51.3,1.52,1.7,7.2,21.4,12.4,21.8,15.1,24.6,5.07,6.41
"2017-06-01","Scandia",26.9,16.2,79.2,3.56,2.5,6.6,22.6,14.9,23.1,17.1,19.6,4.35,5.35
"2017-06-02","Scandia",29.7,16.2,62.8,0,2.4,7.2,24.1,15.4,24.7,17.8,30.2,6.60,8.30
"2017-06-03","Scandia",28.3,16.1,67.6,0,1.3,4.7,26.0,15.3,25.7,18.0,23.6,4.85,5.66
"2017-06-04","Scandia",31.6,16.1,61.1,0,0.8,4.3,29.7,16.1,29.4,18.9,29.1,5.68,6.44
"2017-06-05","Scandia",33.0,16.6,58.1,13.72,1.0,13.5,30.0,17.7,29.6,20.3,24.8,5.38,6.34
"2017-06-06","Scandia",25.0,18.5,73.7,1.78,1.1,7.3,21.8,18.1,23.2,20.9,12.3,2.96,3.49
"2017-06-07","Scandia",28.2,16.7,53.1,0,1.2,4.9,25.9,17.1,26.5,19.5,30.1,5.86,6.86
"2017-06-08","Scandia",28.7,13.3,61.1,0,1.8,6.3,24.7,14.9,25.2,17.7,29.7,5.99,7.31
"2017-06-09","Scandia",30.7,14.6,60.5,0,2.6,8.3,24.7,15.3,25.4,18.1,28.7,6.58,8.44
"2017-06-10","Scandia",31.9,19.2,65.9,0,4.4,10.3,26.6,17.4,27.2,20.0,26.0,6.94,9.27
"2017-06-11","Scandia",33.6,21.8,59.0,0,4.7,11.3,28.2,19.0,28.8,21.7,28.0,8.15,11.10
"2017-06-12","Scandia",33.9,20.7,64.0,4.06,3.4,10.0,26.6,19.0,27.9,22.3,23.3,6.78,9.04
"2017-06-13","Scandia",34.3,19.8,55.1,0,4.8,12.6,29.3,19.4,30.3,22.3,29.3,8.86,12.33
"2017-06-14","Scandia",32.8,17.5,58.4,1.27,1.5,7.6,32.3,18.3,32.6,21.6,29.7,6.70,8.36
"2017-06-15","Scandia",35.9,13.5,58.3,0,1.2,7.0,32.3,17.5,32.1,21.0,25.1,5.97,7.50
"2017-06-16","Scandia",34.3,17.3,59.6,0,2.6,8.5,32.0,18.7,32.0,21.7,29.2,7.26,9.32
"2017-06-17","Scandia",30.5,18.9,70.7,0,2.4,8.5,32.2,20.8,32.6,23.9,25.5,5.72,6.93
"2017-06-18","Scandia",29.0,15.6,53.1,0.51,1.9,6.9,31.9,18.9,32.1,22.1,31.3,6.62,8.29
"2017-06-19","Scandia",31.7,16.5,48.0,0,1.5,6.8,33.6,20.3,33.3,23.1,29.8,6.48,8.01
"2017-06-20","Scandia",36.6,13.9,52.9,0,1.3,8.9,35.0,19.4,34.8,22.4,30.1,6.89,8.60
"2017-06-21","Scandia",35.3,21.9,45.8,0,3.9,10.1,32.9,22.7,33.4,25.2,30.1,8.80,11.93
"2017-06-22","Scandia",36.7,21.8,48.6,0,3.6,9.8,33.8,23.3,34.3,25.7,29.4,9.13,12.59
"2017-06-23","Scandia",26.1,13.3,53.3,0,2.9,8.9,31.8,22.1,31.9,24.6,26.4,6.01,7.94
"2017-06-24","Scandia",25.8,8.5,56.3,0,0.9,5.4,27.8,18.4,27.9,21.2,19.1,3.93,4.80
"2017-06-25","Scandia",20.1,9.8,71.1,2.54,1.2,5.7,23.2,17.8,23.8,20.2,13.3,2.83,3.44
"2017-06-26","Scandia",26.5,11.4,73.8,0,1.6,6.7,27.9,16.6,27.2,18.5,20.8,4.33,5.26
"2017-06-27","Scandia",30.7,12.8,73.1,0,3.2,10.0,29.0,17.7,28.8,19.6,27.3,5.90,7.42
"2017-06-28","Scandia",34.1,19.9,59.7,11.18,3.6,11.7,32.9,21.8,32.7,23.5,27.6,7.64,10.18
"2017-06-29","Scandia",29.6,15.7,75.1,40.64,2.3,12.0,28.4,17.7,28.5,19.6,26.7,5.75,7.05
"2017-06-30","Scandia",23.6,15.0,76.4,0.25,1.5,6.0,23.4,18.5,24.2,20.8,15.7,3.48,4.21
"2017-07-01","Scandia",30.4,12.3,64.8,0,1.4,5.4,27.8,16.3,27.6,18.2,30.9,6.16,7.43
"2017-07-02","Scandia",31.1,18.4,61.2,0,1.7,6.0,28.9,18.5,28.4,20.2,26.6,6.01,7.35
"2017-07-03","Scandia",31.3,18.4,64.1,0,1.6,8.9,29.0,19.4,28.9,21.2,27.8,6.05,7.23
"2017-07-04","Scandia",30.6,19.8,71.6,0,1.6,5.0,29.0,20.4,29.3,22.3,29.1,6.10,7.08
"2017-07-05","Scandia",31.1,15.2,67.0,0,0.8,4.3,31.9,19.0,31.4,21.2,30.8,5.83,6.50
"2017-07-06","Scandia",34.8,16.3,65.3,0,1.3,6.1,34.1,19.7,33.5,21.8,29.3,6.40,7.61
"2017-07-07","Scandia",29.1,15.6,64.5,0,1.9,8.3,31.2,22.0,30.9,24.4,24.0,5.53,6.98
"2017-07-08","Scandia",32.2,13.8,63.2,0,1.2,4.7,33.5,19.3,33.1,21.4,30.1,6.07,7.13
"2017-07-09","Scandia",34.6,19.6,59.4,0,2.2,7.5,34.5,22.1,34.1,24.1,29.1,7.13,8.95
"2017-07-10","Scandia",36.7,20.9,57.6,0,1.7,5.5,36.4,23.2,36.0,25.2,28.7,7.11,8.82
"2017-07-11","Scandia",37.2,21.5,56.5,0,2.1,6.6,36.5,24.6,36.1,26.4,28.8,7.52,9.56
"2017-07-12","Scandia",33.1,21.9,54.6,10.92,2.4,6.9,33.9,25.6,33.8,27.1,22.4,5.98,7.62
"2017-07-13","Scandia",27.7,20.3,81.7,1.02,2.1,7.9,27.4,23.0,28.6,24.8,15.3,3.65,4.38
"2017-07-14","Scandia",32.4,21.0,73.5,0,1.2,6.0,32.2,22.6,31.7,23.9,27.9,5.94,6.73
"2017-07-15","Scandia",33.3,21.0,69.9,0,0.6,3.9,35.2,22.8,34.4,24.2,29.1,5.91,6.42
"2017-07-16","Scandia",34.1,19.8,63.9,0,1.2,4.7,36.0,23.5,35.4,24.9,28.9,6.29,7.35
"2017-07-17","Scandia",34.5,18.4,62.6,0.51,1.8,10.5,35.5,23.3,35.0,24.8,28.4,6.63,8.15
"2017-07-18","Scandia",34.1,20.0,71.5,26.42,2.7,9.1,30.1,22.8,29.9,24.5,24.1,6.07,7.60
"2017-07-19","Scandia",35.3,22.8,61.1,0,2.1,6.9,30.7,23.1,30.6,24.3,28.8,7.17,8.89
"2017-07-20","Scandia",37.0,21.5,57.4,0,1.4,5.6,32.4,22.5,31.8,23.8,28.1,6.73,8.10
"2017-07-21","Scandia",36.7,24.9,50.7,0,2.3,7.7,34.0,23.0,33.3,24.3,29.0,7.94,10.31
"2017-07-22","Scandia",34.7,20.2,66.9,0,1.8,7.9,35.5,23.1,34.5,24.5,23.3,5.83,7.18
"2017-07-23","Scandia",33.0,17.3,71.2,0,1.4,4.9,36.5,22.3,35.4,23.7,28.4,6.05,7.13
"2017-07-24","Scandia",33.1,18.7,65.6,0,1.8,6.4,35.1,23.2,34.4,24.6,28.1,6.30,7.62
"2017-07-25","Scandia",34.6,20.6,60.8,0,2.3,8.0,35.4,24.1,34.7,25.5,29.1,7.24,9.21
"2017-07-26","Scandia",29.3,22.2,82.1,17.53,2.1,7.6,30.1,23.9,29.9,25.6,11.7,3.24,4.01
"2017-07-27","Scandia",28.0,18.5,77.9,0,2.2,6.6,30.1,22.6,29.7,24.4,23.4,5.01,6.06
"2017-07-28","Scandia",29.5,16.8,70.1,0,1.3,4.5,30.9,20.6,30.1,21.8,27.3,5.44,6.33
"2017-07-29","Scandia",28.2,18.7,69.5,0,1.3,5.5,30.2,21.8,29.3,22.7,19.2,4.30,5.13
"2017-07-30","Scandia",26.9,18.3,69.9,0.25,1.0,3.5,28.3,21.7,27.7,22.6,14.9,3.41,4.01
"2017-07-31","Scandia",25.1,16.7,80.4,0,1.4,5.2,29.5,21.7,28.5,22.4,15.8,3.35,3.91
"2017-08-01","Scandia",29.5,13.9,76.2,0,0.7,4.3,34.3,19.8,32.7,20.7,27.6,4.98,5.42
"2017-08-02","Scandia",30.3,16.0,73.0,0,0.7,3.5,33.1,21.9,32.0,22.9,23.2,4.54,5.06
"2017-08-03","Scandia",23.6,14.5,75.8,21.08,2.3,12.0,25.7,19.4,26.6,20.9,21.7,4.24,5.19
"2017-08-04","Scandia",24.2,9.6,62.8,0,1.5,5.3,26.5,16.9,25.3,17.6,28.5,4.97,6.01
"2017-08-05","Scandia",26.2,14.3,77.0,3.30,2.5,7.0,26.6,18.3,25.2,18.5,17.9,3.87,4.80
"2017-08-06","Scandia",21.3,15.8,86.8,0,1.3,4.6,23.7,20.0,23.0,20.1,8.7,1.97,2.26
"2017-08-07","Scandia",25.1,14.9,81.3,0,1.0,4.9,26.2,19.3,25.0,19.2,16.4,3.31,3.80
"2017-08-08","Scandia",28.0,12.6,71.2,0,1.0,4.3,29.4,18.0,27.7,18.2,27.2,4.93,5.71
